hotel_id,hotel_name,city,country,latitude,longitude,period,period_type,aspect,positive_mentions,negative_mentions,total_mentions,total_reviews,raw_net,smoothed_net,mean_reviewer_score,measurement_reliability,prior_strength
e08c2652381b98bc,Renaissance Barcelona Hotel,Barcelona,Spain,,,2016Q2,quarter,breakfast,1,1,2,8,0.0,0.0,6.9375,0.16666666666666666,10.0
4d421dab63beec31,Royal Amsterdam Hotel,Amsterdam,Netherlands,52.3657281,4.8972883,2016Q4,quarter,value,1,0,1,18,1.0,0.09090909090909083,7.3666666666666645,0.09090909090909091,10.0
1935e1d516a36767,Villa Alessandra,Paris,France,48.8794223,2.2957628,2017Q1,quarter,breakfast,0,0,0,3,,0.0,5.733333333333333,0.0,10.0
9c76ddaf973548ba,Alma Barcelona GL,Barcelona,Spain,41.3945074,2.1632659,2017Q2,quarter,room,9,6,15,14,0.2,0.1200000000000001,9.157142857142857,0.6,10.0
c4ebcc9a75f87615,Idol Hotel,Paris,France,48.8795369,2.3202966,2015Q4,quarter,cleanliness,2,0,2,12,1.0,0.16666666666666674,8.458333333333332,0.16666666666666666,10.0
a51171f60574a6c9,Catalonia Eixample 1864,Barcelona,Spain,41.393599,2.1684151,2015Q4,quarter,value,1,2,3,22,-0.3333333333333333,-0.07692307692307687,8.890909090909092,0.23076923076923078,10.0
6d99f0fe24d66513,UNA Maison Milano,Milan,Italy,45.4633289,9.1884242,2017Q2,quarter,value,1,1,2,44,0.0,0.0,9.31136363636364,0.16666666666666666,10.0
ad00b45ebe22e54b,NH Milano Touring,Milan,Italy,45.4769167,9.196665,2015Q3,quarter,location,36,4,40,66,0.8,0.6399999999999999,7.912121212121215,0.8,10.0
de59ee3b281c3fc2,Egerton House,London,United Kingdom,51.4968406,-0.1675498,2017Q3,quarter,location,0,0,0,1,,0.0,9.6,0.0,10.0
92924ecfcd5a80a2,The Berkeley,London,United Kingdom,51.5020912,-0.1577795,2017Q2,quarter,value,0,2,2,9,-1.0,-0.16666666666666663,9.044444444444444,0.16666666666666666,10.0
e8b82d3d036ea3dc,Hotel Pulitzer Paris,Paris,France,48.8731996,2.3425446,2016Q4,quarter,service,9,1,10,19,0.8,0.3999999999999999,8.942105263157893,0.5,10.0
88af87fae5d601e7,Artus Hotel by MH,Paris,France,48.8535639,2.3360169,2016Q2,quarter,noise,0,0,0,4,,0.0,9.600000000000001,0.0,10.0
00014379887908bc,H tel Thoumieux,Paris,France,48.8595985,2.3088076,2016Q1,quarter,breakfast,0,0,0,3,,0.0,9.200000000000001,0.0,10.0
44daf773e97abf4b,Mandarin Oriental Barcelona,Barcelona,Spain,41.391393,2.1668467,2016Q2,quarter,noise,0,0,0,12,,0.0,9.766666666666666,0.0,10.0
194bdc723dd2bf5b,Sofitel Legend The Grand Amsterdam,Amsterdam,Netherlands,52.370835,4.895403,2017Q1,quarter,noise,2,0,2,23,1.0,0.16666666666666674,9.469565217391304,0.16666666666666666,10.0
235bbbb80e59e8d7,Danubius Hotel Regents Park,London,United Kingdom,51.529257,-0.168358,2017Q1,quarter,noise,1,3,4,86,-0.5,-0.1428571428571429,8.360465116279068,0.2857142857142857,10.0
373dba71bd6c3719,The Victoria,London,United Kingdom,51.4611219,-0.2756216,2016Q1,quarter,breakfast,3,2,5,10,0.2,0.06666666666666665,8.35,0.3333333333333333,10.0
fbafd3685aee1de5,Steigenberger Hotel Herrenhof,Vienna,Austria,48.2097958,16.3658705,2017Q3,quarter,location,21,0,21,26,1.0,0.6774193548387097,8.953846153846154,0.6774193548387096,10.0
5e25c2c969c6bd2b,Hotel Sanpi Milano,Milan,Italy,45.4777623,9.203169,2016Q1,quarter,location,4,0,4,11,1.0,0.2857142857142858,8.572727272727272,0.2857142857142857,10.0
ce4e132344917948,The Ned,London,United Kingdom,51.5135929,-0.0907833,2017Q2,quarter,room,56,40,96,133,0.16666666666666666,0.15094339622641506,9.159398496240598,0.9056603773584906,10.0
72a17a75f5578ae9,H tel du Minist re,Paris,France,48.8712877,2.3191903,2017Q1,quarter,breakfast,2,2,4,12,0.0,0.0,8.75,0.2857142857142857,10.0
2790258a6dd27887,Occidental Atenea Mar Adults Only,Barcelona,Spain,41.4023621,2.2119049,2016Q2,quarter,noise,3,4,7,65,-0.14285714285714285,-0.05882352941176472,8.43846153846154,0.4117647058823529,10.0
c82279245f4202d4,Park Plaza Westminster Bridge London,London,United Kingdom,51.5009609,-0.1165913,2015Q3,quarter,value,9,20,29,209,-0.3793103448275862,-0.28205128205128205,8.43684210526315,0.7435897435897436,10.0
a516298a83ea37b3,Clayton Crown Hotel London,London,United Kingdom,51.5561548,-0.2141824,2015Q3,quarter,value,5,4,9,67,0.1111111111111111,0.05263157894736836,7.785074626865676,0.47368421052631576,10.0
6d68b2bd1b374ae4,Ako Suites Hotel,Barcelona,Spain,41.3861153,2.1611899,2015Q3,quarter,breakfast,0,1,1,10,-1.0,-0.09090909090909094,8.32,0.09090909090909091,10.0
af46f7946ae60c79,InterContinental London Park Lane,London,United Kingdom,51.5038632,-0.1504132,2017Q1,quarter,cleanliness,1,3,4,18,-0.5,-0.1428571428571429,8.255555555555555,0.2857142857142857,10.0
93ff0ff244c534f6,Les Matins de Paris Spa,Paris,France,48.878932,2.3394182,2017Q1,quarter,location,6,0,6,9,1.0,0.375,7.644444444444444,0.375,10.0
f31bd12ab79f4aae,Best Western Premier Op ra Faubourg Ex Hotel Jules,Paris,France,48.8753359,2.3414617,2015Q4,quarter,cleanliness,0,0,0,34,,0.0,8.211764705882354,0.0,10.0
907880c443b8db9c,Les Jardins Du Marais,Paris,France,48.8605219,2.3680239,2015Q4,quarter,service,5,4,9,11,0.1111111111111111,0.05263157894736836,7.472727272727272,0.47368421052631576,10.0
bd234bb516c2bc43,The Zetter Townhouse Clerkenwell,London,United Kingdom,51.5231564,-0.1035134,2015Q4,quarter,service,3,3,6,7,0.0,0.0,9.257142857142856,0.375,10.0
289995a63e568a6b,Hotel du Petit Moulin,Paris,France,48.8615843,2.3620652,2015Q4,quarter,breakfast,2,0,2,8,1.0,0.16666666666666674,9.2875,0.16666666666666666,10.0
10bf67442e197285,LaGare Hotel Milano Centrale MGallery by Sofitel,Milan,Italy,45.484237,9.198858,2017Q2,quarter,cleanliness,15,5,20,76,0.5,0.33333333333333326,8.326315789473686,0.6666666666666666,10.0
3ec76141c6c3805f,Mercure Paris Opera Garnier,Paris,France,48.8749511,2.3259532,2017Q2,quarter,value,0,1,1,15,-1.0,-0.09090909090909094,8.533333333333333,0.09090909090909091,10.0
7c7b9edcbd941ad0,Hotel Galileo,Milan,Italy,45.4642651,9.1960569,2017Q1,quarter,value,1,2,3,15,-0.3333333333333333,-0.07692307692307687,7.519999999999999,0.23076923076923078,10.0
507b10fb5d02b3fd,My Chelsea,London,United Kingdom,51.4919083,-0.1684398,2015Q4,quarter,breakfast,3,4,7,56,-0.14285714285714285,-0.05882352941176472,8.360714285714286,0.4117647058823529,10.0
530d1194a1ea1132,H10 Urquinaona Plaza,Barcelona,Spain,41.3892128,2.1726015,2016Q1,quarter,noise,2,6,8,64,-0.5,-0.2222222222222222,9.2359375,0.4444444444444444,10.0
72a17a75f5578ae9,H tel du Minist re,Paris,France,48.8712877,2.3191903,2016Q3,quarter,breakfast,14,8,22,45,0.2727272727272727,0.1875,8.835555555555556,0.6875,10.0
424a7f56f30e82b9,Worldhotel Cristoforo Colombo,Milan,Italy,45.4758842,9.205791,2016Q3,quarter,value,8,4,12,100,0.3333333333333333,0.18181818181818188,9.039000000000005,0.5454545454545454,10.0
e53b4ac719ab9c53,Hotel Louis 2,Paris,France,48.8516148,2.3381293,2017Q2,quarter,value,0,0,0,12,,0.0,8.758333333333335,0.0,10.0
9ff4d7d870234315,Ambassade Hotel,Amsterdam,Netherlands,52.369391,4.8871721,2016Q1,quarter,cleanliness,6,2,8,87,0.5,0.22222222222222232,9.30689655172414,0.4444444444444444,10.0
6bab1d13740b452a,Sansi Pedralbes,Barcelona,Spain,41.39367,2.1115418,2016Q2,quarter,noise,0,0,0,4,,0.0,7.925000000000001,0.0,10.0
21bd3d57654bb89d,Thistle Holborn The Kingsley,London,United Kingdom,51.5179659,-0.1234343,2015Q4,quarter,location,56,10,66,88,0.696969696969697,0.605263157894737,8.368181818181817,0.868421052631579,10.0
e743dc4f94b9c0b0,Villa Beaumarchais,Paris,France,48.8589516,2.3670407,2015Q4,quarter,cleanliness,1,1,2,35,0.0,0.0,8.482857142857146,0.16666666666666666,10.0
27e10ea8cbfa4679,The Marylebone Hotel,London,United Kingdom,51.5180207,-0.1500567,2015Q3,quarter,location,31,0,31,53,1.0,0.7560975609756098,8.95094339622642,0.7560975609756098,10.0
c46646d3364cd889,TheWesley,London,United Kingdom,51.5265353,-0.1361682,2017Q2,quarter,noise,11,10,21,112,0.047619047619047616,0.032258064516129004,7.688392857142856,0.6774193548387096,10.0
2647f670656f5fe2,Waldorf Madeleine,Paris,France,48.8715828,2.3224853,2016Q3,quarter,room,15,18,33,47,-0.09090909090909091,-0.06976744186046513,8.842553191489364,0.7674418604651163,10.0
a819970bc093a57f,Draycott Hotel,London,United Kingdom,51.4930097,-0.159715,2016Q4,quarter,room,9,7,16,18,0.125,0.07692307692307687,8.827777777777778,0.6153846153846154,10.0
43acb8108fdd96cc,The Hoxton Holborn,London,United Kingdom,51.5172398,-0.1220324,2016Q2,quarter,breakfast,16,3,19,74,0.6842105263157895,0.4482758620689655,9.071621621621626,0.6551724137931034,10.0
c7a10c20af359ccf,Catalonia Port,Barcelona,Spain,41.378751,2.17873,2017Q1,quarter,value,2,0,2,15,1.0,0.16666666666666674,8.953333333333335,0.16666666666666666,10.0
3728272126c92bb9,Club Hotel Cortina,Vienna,Austria,48.1877942,16.2727214,2017Q1,quarter,value,2,2,4,7,0.0,0.0,8.228571428571428,0.2857142857142857,10.0
eb525315ef4bfaeb,Le Marquis Eiffel,Paris,France,48.8516619,2.2979395,2016Q4,quarter,service,12,1,13,23,0.8461538461538461,0.4782608695652173,8.652173913043477,0.5652173913043478,10.0
150bf4d4b49632e7,H tel Paris Bastille Boutet MGallery by Sofitel,Paris,France,48.8519215,2.3839993,2017Q2,quarter,room,3,1,4,6,0.5,0.1428571428571428,9.116666666666665,0.2857142857142857,10.0
96b2a929cb3a4efa,Hotel Monceau Wagram,Paris,France,48.8808779,2.2989756,2017Q2,quarter,noise,5,1,6,21,0.6666666666666666,0.25,7.876190476190475,0.375,10.0
ddff2a466b5e5619,Hilton Amsterdam,Amsterdam,Netherlands,52.351381,4.872723,2016Q1,quarter,noise,2,1,3,30,0.3333333333333333,0.07692307692307687,8.593333333333334,0.23076923076923078,10.0
ccbd6cab76b3f3dc,Austria Trend Hotel Park Royal Palace Vienna,Vienna,Austria,48.191339,16.3165873,2016Q2,quarter,noise,2,0,2,39,1.0,0.16666666666666674,8.953846153846154,0.16666666666666666,10.0
de59ee3b281c3fc2,Egerton House,London,United Kingdom,51.4968406,-0.1675498,2017Q3,quarter,cleanliness,0,0,0,1,,0.0,9.6,0.0,10.0
102f1b4d88d03fd0,H tel Exquis by Elegancia,Paris,France,48.8536854,2.3805796,2017Q2,quarter,cleanliness,4,1,5,22,0.6,0.19999999999999996,8.863636363636362,0.3333333333333333,10.0
945cb8e2c53e2839,H tel Le Walt,Paris,France,48.8547161,2.306642,2017Q2,quarter,noise,1,1,2,7,0.0,0.0,8.242857142857144,0.16666666666666666,10.0
5d835f699ccbed92,Hotel Chavanel,Paris,France,48.8721692,2.3262681,2016Q3,quarter,location,0,0,0,3,,0.0,8.9,0.0,10.0
9c6fb18143c534f5,InterContinental Paris Avenue Marceau,Paris,France,48.8706373,2.2982095,2016Q1,quarter,service,3,1,4,4,0.5,0.1428571428571428,7.075,0.2857142857142857,10.0
31e7ee406b7628d7,The Beaumont Hotel,London,United Kingdom,51.513055,-0.152257,2015Q3,quarter,cleanliness,2,0,2,20,1.0,0.16666666666666674,9.404999999999998,0.16666666666666666,10.0
7de99cdce9e34976,London Marriott Hotel Grosvenor Square,London,United Kingdom,51.511579,-0.1500193,2017Q3,quarter,service,5,2,7,8,0.42857142857142855,0.17647058823529416,7.4,0.4117647058823529,10.0
1c6290bcf3cdfc23,The Academy,London,United Kingdom,51.5205441,-0.1308091,2015Q4,quarter,noise,2,0,2,19,1.0,0.16666666666666674,7.747368421052633,0.16666666666666666,10.0
6d11adc13efe63b9,Holiday Inn London Stratford City,London,United Kingdom,51.5426054,-0.0072708,2015Q3,quarter,value,2,5,7,75,-0.42857142857142855,-0.17647058823529416,8.77066666666667,0.4117647058823529,10.0
04050da64945bfdd,Hotel Odeon Saint Germain,Paris,France,48.8513515,2.3375084,2016Q1,quarter,cleanliness,3,2,5,16,0.2,0.06666666666666665,8.7625,0.3333333333333333,10.0
bebd8343d3f7d39e,Phileas Hotel,Paris,France,48.8768854,2.3270623,2015Q4,quarter,value,3,3,6,34,0.0,0.0,8.917647058823531,0.375,10.0
1b928afdc2a86762,Hotel V Fizeaustraat,Amsterdam,Netherlands,52.3451511,4.9252372,2016Q4,quarter,cleanliness,13,3,16,98,0.625,0.3846153846153846,9.393877551020413,0.6153846153846154,10.0
c0bb788934b2c0e5,H tel Victor Hugo Paris Kl ber,Paris,France,48.8690198,2.2891278,2016Q2,quarter,cleanliness,2,0,2,4,1.0,0.16666666666666674,9.375,0.16666666666666666,10.0
ec5f50113df82af4,Hotel Imlauer Wien,Vienna,Austria,48.2176776,16.3821364,2017Q2,quarter,room,6,8,14,21,-0.14285714285714285,-0.08333333333333337,8.5,0.5833333333333334,10.0
6479d0a18e8d0565,Hotel Saint Dominique,Paris,France,48.8599998,2.3087425,2017Q3,quarter,service,3,0,3,5,1.0,0.23076923076923084,9.0,0.23076923076923078,10.0
478ccfd557f9432a,Vienna Marriott Hotel,Vienna,Austria,48.2050967,16.3770928,2015Q3,quarter,noise,0,3,3,17,-1.0,-0.23076923076923073,7.823529411764704,0.23076923076923078,10.0
19cd33d898089027,1K Hotel,Paris,France,48.8639318,2.3658744,2016Q4,quarter,service,4,5,9,18,-0.1111111111111111,-0.052631578947368474,7.644444444444444,0.47368421052631576,10.0
ddce2b2e2bfceca6,Novotel Paris Centre Gare Montparnasse,Paris,France,48.838484,2.3150904,2017Q3,quarter,noise,0,1,1,21,-1.0,-0.09090909090909094,8.085714285714285,0.09090909090909091,10.0
7ba38027ef7f3b06,DoubleTree by Hilton London West End,London,United Kingdom,51.5201065,-0.1221393,2015Q4,quarter,cleanliness,15,14,29,106,0.034482758620689655,0.02564102564102555,8.04622641509434,0.7435897435897436,10.0
b9b10533060bef93,London Hilton on Park Lane,London,United Kingdom,51.5055513,-0.1501698,2016Q1,quarter,breakfast,4,3,7,31,0.14285714285714285,0.05882352941176472,8.293548387096774,0.4117647058823529,10.0
98722ec1e52e869d,Mercure Paris Terminus Nord,Paris,France,48.8794843,2.3556545,2016Q1,quarter,room,55,83,138,177,-0.2028985507246377,-0.18918918918918914,7.454237288135588,0.9324324324324325,10.0
4e6a319e088ae768,The London EDITION,London,United Kingdom,51.5167472,-0.135965,2016Q4,quarter,noise,0,0,0,17,,0.0,9.023529411764706,0.0,10.0
674d4b3743d9defa,Conrad London St James,London,United Kingdom,51.4993927,-0.1329128,2015Q4,quarter,cleanliness,10,0,10,48,1.0,0.5,8.910416666666665,0.5,10.0
717539e5d34ed939,Fleming s Conference Hotel Wien,Vienna,Austria,48.1995177,16.3388225,2016Q4,quarter,room,4,7,11,17,-0.2727272727272727,-0.1428571428571429,8.15294117647059,0.5238095238095238,10.0
e1e862788ec4dd94,H tel Juliana Paris,Paris,France,48.8619373,2.3040298,2017Q3,quarter,value,0,0,0,3,,0.0,8.466666666666667,0.0,10.0
e99702a9a074531a,Hollmann Beletage Design Boutique,Vienna,Austria,48.2105156,16.3760717,2016Q3,quarter,noise,5,0,5,14,1.0,0.33333333333333326,9.828571428571431,0.3333333333333333,10.0
c98d39dace94cc6b,H tel Hor,Paris,France,48.8793427,2.3577745,2017Q3,quarter,value,1,0,1,17,1.0,0.09090909090909083,9.135294117647058,0.09090909090909091,10.0
9524244cf3d99572,Le Mathurin Hotel Spa,Paris,France,48.8732068,2.3239015,2017Q1,quarter,service,7,1,8,13,0.75,0.33333333333333326,9.015384615384617,0.4444444444444444,10.0
eb4e953df9ce0ab8,Mercure Secession Wien,Vienna,Austria,48.200561,16.3647063,2016Q3,quarter,value,0,1,1,26,-1.0,-0.09090909090909094,8.400000000000002,0.09090909090909091,10.0
2b8ce1f02c767efe,Hotel Casa Camper,Barcelona,Spain,41.3832414,2.1685298,2015Q4,quarter,room,12,8,20,39,0.2,0.1333333333333333,9.574358974358974,0.6666666666666666,10.0
2358d5433ef43312,Acca Palace,Milan,Italy,45.5099969,9.1739942,2017Q2,quarter,cleanliness,8,1,9,36,0.7777777777777778,0.368421052631579,8.569444444444443,0.47368421052631576,10.0
24a3da66397bb81f,Catalonia La Pedrera,Barcelona,Spain,41.3986093,2.1625037,2016Q1,quarter,room,5,5,10,14,0.0,0.0,8.907142857142857,0.5,10.0
997c7897f1b6ebee,H tel Raphael,Paris,France,48.8713239,2.2937849,2017Q2,quarter,value,0,1,1,8,-1.0,-0.09090909090909094,8.7625,0.09090909090909091,10.0
e381ef9e2f589990,Hotel De Hallen,Amsterdam,Netherlands,52.3677568,4.8682174,2017Q2,quarter,noise,4,0,4,32,1.0,0.2857142857142858,8.924999999999999,0.2857142857142857,10.0
7026378ed89e1ce8,Hotel degli Arcimboldi,Milan,Italy,45.5257221,9.2150033,2017Q3,quarter,service,21,4,25,55,0.68,0.48571428571428577,8.312727272727276,0.7142857142857143,10.0
ad643f4c270e7521,Roger de Ll ria,Barcelona,Spain,41.3910786,2.1717285,2017Q2,quarter,breakfast,4,3,7,25,0.14285714285714285,0.05882352941176472,8.556000000000001,0.4117647058823529,10.0
a516298a83ea37b3,Clayton Crown Hotel London,London,United Kingdom,51.5561548,-0.2141824,2016Q2,quarter,breakfast,13,13,26,130,0.0,0.0,7.949999999999997,0.7222222222222222,10.0
7aa3344a30731338,Hotel Bellevue Wien,Vienna,Austria,48.2264063,16.3600628,2017Q1,quarter,cleanliness,3,4,7,22,-0.14285714285714285,-0.05882352941176472,7.813636363636365,0.4117647058823529,10.0
3aab64253445c23b,H tel Regina,Paris,France,48.8637503,2.3320406,2016Q4,quarter,breakfast,1,2,3,39,-0.3333333333333333,-0.07692307692307687,9.13846153846154,0.23076923076923078,10.0
7d3a597d549f2009,Hotel Carlton s Montmartre,Paris,France,48.8819068,2.3410005,2015Q3,quarter,service,2,3,5,15,-0.2,-0.06666666666666665,7.666666666666666,0.3333333333333333,10.0
4aabac7daa29f4bd,Hotel Design Secret de Paris,Paris,France,48.8814056,2.3282568,2017Q1,quarter,location,2,0,2,5,1.0,0.16666666666666674,8.5,0.16666666666666666,10.0
286322206c18c649,Le Marceau Bastille,Paris,France,48.8490691,2.3697484,2016Q2,quarter,value,2,2,4,44,0.0,0.0,7.863636363636363,0.2857142857142857,10.0
a412232e0cadbd6f,Relais Du Louvre,Paris,France,48.8592264,2.340996,2015Q4,quarter,room,5,5,10,14,0.0,0.0,8.635714285714284,0.5,10.0
4a532074d82c63f7,H tel Duc De St Simon,Paris,France,48.8560685,2.3236846,2016Q2,quarter,location,6,0,6,13,1.0,0.375,9.046153846153846,0.375,10.0
97148bffda3559f8,Avenida Palace,Barcelona,Spain,41.3891168,2.1671986,2016Q2,quarter,room,34,36,70,89,-0.02857142857142857,-0.025000000000000022,8.491011235955055,0.875,10.0
9d7f698e6ff38b55,Hotel SB Diagonal Zero Barcelona 4 Sup,Barcelona,Spain,41.4111652,2.2192012,2016Q4,quarter,service,31,13,44,79,0.4090909090909091,0.33333333333333326,8.241772151898733,0.8148148148148148,10.0
95c645959d8826c7,Park Hyatt Vienna,Vienna,Austria,48.2105243,16.3683592,2016Q1,quarter,noise,0,0,0,5,,0.0,9.34,0.0,10.0
5a4efbdc904e6072,Hampton by Hilton Amsterdam Centre East,Amsterdam,Netherlands,52.3714428,4.9346331,2017Q1,quarter,breakfast,30,5,35,63,0.7142857142857143,0.5555555555555556,8.400000000000004,0.7777777777777778,10.0
f4ecb6804d1dc7bd,The Zetter Townhouse Marylebone,London,United Kingdom,51.514839,-0.1586656,2017Q2,quarter,cleanliness,1,0,1,9,1.0,0.09090909090909083,9.511111111111111,0.09090909090909091,10.0
2cac1261287610c2,Le Belmont Champs Elys es,Paris,France,48.8691984,2.2979052,2016Q3,quarter,location,6,1,7,8,0.7142857142857143,0.2941176470588236,8.450000000000001,0.4117647058823529,10.0
44daf773e97abf4b,Mandarin Oriental Barcelona,Barcelona,Spain,41.391393,2.1668467,2015Q4,quarter,value,1,0,1,11,1.0,0.09090909090909083,9.327272727272726,0.09090909090909091,10.0
e27927848d610237,Catalonia Barcelona Plaza,Barcelona,Spain,41.3750293,2.1491172,2016Q4,quarter,service,22,8,30,69,0.4666666666666667,0.3500000000000001,8.311594202898553,0.75,10.0
8f7f1b5f0bcffc1e,Uptown Palace,Milan,Italy,45.4574655,9.1919138,2015Q3,quarter,service,19,8,27,46,0.4074074074074074,0.29729729729729737,8.210869565217395,0.7297297297297297,10.0
64ddba5f26341072,Hilton Barcelona,Barcelona,Spain,41.388682,2.1316368,2015Q3,quarter,cleanliness,0,1,1,7,-1.0,-0.09090909090909094,8.700000000000001,0.09090909090909091,10.0
fff09d3717fb7508,Best Western Paris Gare Saint Lazare,Paris,France,48.8803752,2.319591,2015Q4,quarter,breakfast,0,2,2,13,-1.0,-0.16666666666666663,7.953846153846154,0.16666666666666666,10.0
5c2f2b0209b22b12,Royal Ramblas,Barcelona,Spain,41.3842838,2.1707092,2017Q2,quarter,value,4,9,13,81,-0.38461538461538464,-0.21739130434782605,7.940740740740742,0.5652173913043478,10.0
6b99c157be448e3a,Mondrian London,London,United Kingdom,51.5084036,-0.1067988,2016Q1,quarter,service,92,31,123,186,0.4959349593495935,0.4586466165413534,8.948924731182789,0.924812030075188,10.0
f3241063a0b6eede,Villa Opera Drouot,Paris,France,48.8732231,2.3436097,2015Q3,quarter,location,1,0,1,2,1.0,0.09090909090909083,8.3,0.09090909090909091,10.0
39182d14c3f8907e,Hotel Parco di Sch nbrunn Vienna,Vienna,Austria,48.1776236,16.3243588,2016Q4,quarter,cleanliness,1,0,1,8,1.0,0.09090909090909083,6.9,0.09090909090909091,10.0
2dd158e8a8dc9906,The Student Hotel Amsterdam City,Amsterdam,Netherlands,52.3546649,4.9131641,2015Q3,quarter,location,54,13,67,143,0.6119402985074627,0.5324675324675325,8.97972027972028,0.8701298701298701,10.0
d880749e2da29565,Hampshire Hotel Rembrandt Square Amsterdam,Amsterdam,Netherlands,52.3663466,4.8985764,2017Q3,quarter,value,0,2,2,35,-1.0,-0.16666666666666663,8.53142857142857,0.16666666666666666,10.0
98f09f6fe7c0137c,Austria Trend Hotel Bosei Wien,Vienna,Austria,48.1629737,16.3404024,2017Q2,quarter,value,3,3,6,24,0.0,0.0,6.987500000000001,0.375,10.0
0a6988e147778171,DoubleTree by Hilton London Docklands Riverside,London,United Kingdom,51.5043483,-0.0334436,2016Q4,quarter,service,68,44,112,219,0.21428571428571427,0.19672131147540983,7.953424657534243,0.9180327868852459,10.0
6c362afcfd4358c0,Hotel Louvre Montana,Paris,France,48.8644627,2.3318473,2016Q4,quarter,value,0,0,0,3,,0.0,8.866666666666667,0.0,10.0
d6a9d6e8310916a3,First Hotel Paris Tour Eiffel,Paris,France,48.8475112,2.3022198,2016Q3,quarter,cleanliness,3,1,4,11,0.5,0.1428571428571428,8.881818181818181,0.2857142857142857,10.0
7aae46fe8219345b,H10 Universitat,Barcelona,Spain,41.3869565,2.1665338,2015Q3,quarter,cleanliness,6,2,8,34,0.5,0.22222222222222232,8.21176470588235,0.4444444444444444,10.0
faaf45db9637597a,Wilson Boutique Hotel,Barcelona,Spain,41.3944029,2.150194,2016Q2,quarter,value,2,2,4,24,0.0,0.0,9.133333333333335,0.2857142857142857,10.0
1f19d44f6fec8713,STRAF a Member of Design Hotels,Milan,Italy,45.465237,9.191247,2016Q4,quarter,room,6,10,16,24,-0.25,-0.15384615384615385,8.083333333333332,0.6153846153846154,10.0
03a2b4057226714f,Best Western Premier Marais Grands Boulevards,Paris,France,48.8687425,2.3541761,2016Q3,quarter,value,1,5,6,29,-0.6666666666666666,-0.25,8.213793103448277,0.375,10.0
1c6290bcf3cdfc23,The Academy,London,United Kingdom,51.5205441,-0.1308091,2017Q3,quarter,room,21,18,39,45,0.07692307692307693,0.061224489795918435,7.673333333333334,0.7959183673469388,10.0
386fedd969e33f79,Atlantis Hotel Vienna,Vienna,Austria,48.2037451,16.3356767,2016Q4,quarter,cleanliness,15,5,20,50,0.5,0.33333333333333326,8.104,0.6666666666666666,10.0
45bcd9e6bca3ffb2,Mercure Paris Bastille Marais,Paris,France,48.8571207,2.3805581,2017Q1,quarter,noise,0,1,1,5,-1.0,-0.09090909090909094,8.84,0.09090909090909091,10.0
816e484bdc86ce32,Hotel Stefanie,Vienna,Austria,48.2142766,16.3801779,2015Q4,quarter,cleanliness,19,2,21,127,0.8095238095238095,0.5483870967741935,9.06456692913386,0.6774193548387096,10.0
4e2dc7fb4e1525e7,Hotel Balmoral,Barcelona,Spain,41.3961294,2.1551626,2017Q3,quarter,room,3,2,5,8,0.2,0.06666666666666665,7.875000000000001,0.3333333333333333,10.0
17cc2fd4d5893d7e,Crowne Plaza Milan City,Milan,Italy,45.4896727,9.2006406,2017Q2,quarter,value,1,0,1,20,1.0,0.09090909090909083,8.87,0.09090909090909091,10.0
4629d540e64e47bc,Hotel Omm,Barcelona,Spain,41.3962468,2.1609551,2016Q4,quarter,service,2,4,6,7,-0.3333333333333333,-0.125,7.7,0.375,10.0
3117cacbda28544c,Novotel London Tower Bridge,London,United Kingdom,51.5106538,-0.0773676,2016Q1,quarter,noise,1,4,5,46,-0.6,-0.19999999999999996,8.610869565217394,0.3333333333333333,10.0
af46f7946ae60c79,InterContinental London Park Lane,London,United Kingdom,51.5038632,-0.1504132,2017Q2,quarter,value,1,4,5,22,-0.6,-0.19999999999999996,8.33181818181818,0.3333333333333333,10.0
738b70a9cd890837,Park Avenue Baker Street,London,United Kingdom,51.5241452,-0.1609907,2017Q3,quarter,noise,0,0,0,37,,0.0,6.913513513513513,0.0,10.0
bebd8343d3f7d39e,Phileas Hotel,Paris,France,48.8768854,2.3270623,2016Q4,quarter,noise,1,2,3,27,-0.3333333333333333,-0.07692307692307687,8.72962962962963,0.23076923076923078,10.0
af4175caabaa5e67,Club Quarters Hotel Gracechurch,London,United Kingdom,51.5127964,-0.0847973,2017Q2,quarter,cleanliness,22,5,27,141,0.6296296296296297,0.45945945945945943,7.897163120567373,0.7297297297297297,10.0
e743dc4f94b9c0b0,Villa Beaumarchais,Paris,France,48.8589516,2.3670407,2016Q4,quarter,value,2,3,5,33,-0.2,-0.06666666666666665,8.396969696969697,0.3333333333333333,10.0
61f2d9e7cd22714e,W Amsterdam,Amsterdam,Netherlands,52.3727871,4.8900059,2017Q1,quarter,breakfast,3,2,5,65,0.2,0.06666666666666665,8.244615384615388,0.3333333333333333,10.0
77f1d78c14932962,Copthorne Tara Hotel London Kensington,London,United Kingdom,51.499046,-0.1917073,2017Q1,quarter,cleanliness,59,32,91,466,0.2967032967032967,0.26732673267326734,8.20622317596567,0.900990099009901,10.0
8ff614c4626fd27d,Novotel London West,London,United Kingdom,51.4919588,-0.2200956,2016Q1,quarter,location,118,16,134,279,0.7611940298507462,0.7083333333333333,8.597491039426515,0.9305555555555556,10.0
